,Income,enrolled_months,education_ordinary_domain,marital_status_ordinary_domain,age,Kidhome,Teenhome,children_number,Recency,MntWines,wines_perc,MntFruits,fruits_perc,MntMeatProducts,meat_perc,MntFishProducts,fish_perc,MntSweetProducts,sweet_perc,MntGoldProds,total_spent,NumDealsPurchases,NumWebPurchases,web_perc,NumCatalogPurchases,catalog_perc,NumStorePurchases,store_perc,total_purchases,spent_per_purchase,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,total_campaigns,Response
740,80952.0,84,2,1,51,0,0,0,20,778,45.42,178,10.39,689,40.22,41,2.39,27,1.58,44,1713,1,8,33.33,5,20.83,11,45.83,24,71.38,8,0,1,0,0,1,1,3,1
741,75507.0,69,2,0,41,0,0,0,56,709,52.13,93,6.84,374,27.5,104,7.65,80,5.88,80,1360,1,8,40.0,6,30.0,6,30.0,20,68.0,3,0,0,0,0,0,0,0,0
742,63855.0,84,1,0,42,0,0,0,28,359,39.15,35,3.82,314,34.24,93,10.14,116,12.65,89,917,1,7,30.43,3,13.04,13,56.52,23,39.87,4,0,0,0,0,0,0,0,0
743,62220.0,90,4,0,48,0,1,1,55,799,65.82,12,0.99,375,30.89,16,1.32,12,0.99,12,1214,5,7,38.89,6,33.33,5,27.78,18,67.44,6,0,0,0,0,0,0,0,1
744,58512.0,77,2,1,56,0,1,1,25,895,87.83,10,0.98,101,9.91,13,1.28,0,0.0,152,1019,5,3,20.0,4,26.67,8,53.33,15,67.93,8,0,0,0,0,0,0,0,0
745,40662.0,83,3,1,41,1,0,1,0,40,57.97,2,2.9,23,33.33,0,0.0,4,5.8,23,69,2,2,33.33,1,16.67,3,50.0,6,11.5,4,0,0,0,0,0,0,0,0
746,38829.0,70,4,1,61,0,1,1,86,76,91.57,0,0.0,7,8.43,0,0.0,0,0.0,16,83,1,3,42.86,2,28.57,2,28.57,7,11.86,5,0,0,0,0,0,0,0,0
747,35523.0,76,1,1,39,1,0,1,8,11,20.0,5,9.09,22,40.0,12,21.82,5,9.09,11,55,2,3,50.0,0,0.0,3,50.0,6,9.17,7,0,0,0,0,0,0,0,0
748,79146.0,70,2,3,53,1,1,2,33,245,44.71,16,2.92,223,40.69,21,3.83,43,7.85,16,548,2,8,47.06,1,5.88,8,47.06,17,32.24,6,0,0,0,0,0,0,0,0
749,78285.0,76,3,1,32,0,0,0,13,647,46.65,107,7.71,391,28.19,175,12.62,67,4.83,40,1387,1,6,30.0,4,20.0,10,50.0,20,69.35,3,0,0,0,0,0,0,0,0
750,31626.0,81,4,3,42,1,0,1,12,39,75.0,1,1.92,9,17.31,2,3.85,1,1.92,34,52,1,2,40.0,1,20.0,2,40.0,5,10.4,7,0,0,0,1,0,0,1,1
751,75127.0,69,2,3,68,0,0,0,92,203,33.5,35,5.78,305,50.33,46,7.59,17,2.81,227,606,1,2,11.11,11,61.11,5,27.78,18,33.67,1,0,0,0,0,0,0,0,0
752,48726.0,82,2,1,65,0,1,1,90,138,75.41,3,1.64,38,20.77,4,2.19,0,0.0,59,183,3,3,33.33,2,22.22,4,44.44,9,20.33,6,0,0,0,0,0,0,0,0
753,74985.0,89,2,1,43,0,0,0,8,587,32.92,51,2.86,898,50.36,247,13.85,0,0.0,86,1783,1,3,18.75,6,37.5,7,43.75,16,111.44,2,0,0,0,0,0,0,0,0
754,67430.0,89,2,0,33,0,0,0,6,595,47.87,97,7.8,291,23.41,127,10.22,133,10.7,121,1243,1,11,39.29,5,17.86,12,42.86,28,44.39,6,0,0,0,0,0,0,0,0
755,46891.0,77,1,1,55,0,1,1,91,43,35.25,12,9.84,23,18.85,29,23.77,15,12.3,61,122,1,2,28.57,1,14.29,4,57.14,7,17.43,4,0,0,0,0,0,0,0,0
756,62058.0,81,3,1,64,0,1,1,52,301,76.79,7,1.79,74,18.88,10,2.55,0,0.0,58,392,4,6,42.86,1,7.14,7,50.0,14,28.0,6,0,0,0,0,0,0,0,0
757,72063.0,79,2,1,41,0,1,1,3,180,26.95,32,4.79,348,52.1,76,11.38,32,4.79,90,668,2,5,26.32,2,10.53,12,63.16,19,35.16,2,0,0,0,0,0,0,0,0
758,78939.0,74,4,1,69,0,0,0,57,794,60.98,115,8.83,243,18.66,150,11.52,0,0.0,205,1302,1,8,42.11,5,26.32,6,31.58,19,68.53,3,0,0,0,0,0,0,0,0
759,42720.0,82,2,3,55,1,1,2,9,392,72.32,5,0.92,91,16.79,28,5.17,26,4.8,112,542,8,7,41.18,3,17.65,7,41.18,17,31.88,8,0,0,0,0,0,0,0,1
760,33622.0,82,2,1,48,1,1,2,22,39,56.52,1,1.45,22,31.88,3,4.35,4,5.8,12,69,3,2,33.33,0,0.0,4,66.67,6,11.5,7,0,0,0,0,0,0,0,0
761,6835.0,86,4,0,63,0,1,1,76,107,85.6,2,1.6,12,9.6,2,1.6,2,1.6,12,125,0,0,0.0,0,0.0,1,100.0,1,125.0,20,0,0,0,0,0,0,0,0
762,41452.0,83,2,0,67,1,1,2,86,13,81.25,0,0.0,3,18.75,0,0.0,0,0.0,0,16,1,1,33.33,0,0.0,2,66.67,3,5.33,7,0,0,0,0,0,0,0,0
763,40760.0,78,4,3,55,0,1,1,64,70,80.46,0,0.0,17,19.54,0,0.0,0,0.0,6,87,2,2,33.33,1,16.67,3,50.0,6,14.5,6,0,0,0,0,0,0,0,0
764,74250.0,73,4,0,62,0,0,0,90,680,58.72,11,0.95,392,33.85,75,6.48,0,0.0,0,1158,1,2,11.76,11,64.71,4,23.53,17,68.12,1,0,0,0,0,0,0,0,0
765,51124.0,74,3,3,65,1,1,2,79,26,66.67,1,2.56,11,28.21,0,0.0,1,2.56,4,39,2,1,25.0,0,0.0,3,75.0,4,9.75,3,0,0,0,0,0,0,0,0
766,72258.0,77,2,3,49,0,1,1,28,522,37.53,0,0.0,522,37.53,227,16.32,120,8.63,134,1391,2,6,30.0,9,45.0,5,25.0,20,69.55,2,0,0,0,0,0,0,0,0
767,71466.0,70,4,3,46,0,0,0,86,412,33.5,12,0.98,546,44.39,78,6.34,182,14.8,0,1230,1,4,22.22,4,22.22,10,55.56,18,68.33,1,0,0,0,0,0,0,0,0
768,36283.0,70,2,0,44,1,1,2,42,6,25.0,5,20.83,5,20.83,8,33.33,0,0.0,5,24,2,1,25.0,0,0.0,3,75.0,4,6.0,4,0,0,0,0,0,0,0,0
769,20587.0,69,2,3,50,1,0,1,39,2,12.5,3,18.75,6,37.5,4,25.0,1,6.25,9,16,1,1,25.0,1,25.0,2,50.0,4,4.0,7,0,0,0,0,0,0,0,0
770,30467.0,71,2,1,48,1,0,1,8,1,5.26,3,15.79,8,42.11,2,10.53,5,26.32,5,19,1,1,33.33,0,0.0,2,66.67,3,6.33,7,0,0,0,0,0,0,0,0
771,31590.0,80,2,0,48,1,0,1,40,6,17.14,2,5.71,15,42.86,6,17.14,6,17.14,3,35,1,1,25.0,0,0.0,3,75.0,4,8.75,8,0,0,0,0,0,0,0,0
772,20425.0,88,0,1,34,1,0,1,5,4,10.0,12,30.0,5,12.5,3,7.5,16,40.0,17,40,2,2,40.0,0,0.0,3,60.0,5,8.0,7,0,0,0,0,0,0,0,0
773,17144.0,72,3,0,60,1,1,2,96,18,43.9,2,4.88,19,46.34,0,0.0,2,4.88,6,41,5,3,42.86,0,0.0,4,57.14,7,5.86,7,0,0,0,0,0,0,0,0
774,42564.0,85,4,2,52,0,1,1,28,324,52.68,48,7.8,186,30.24,39,6.34,18,2.93,198,615,6,6,33.33,8,44.44,4,22.22,18,34.17,7,0,0,0,1,0,0,1,1
775,43783.0,69,3,1,42,1,0,1,22,327,66.73,9,1.84,125,25.51,25,5.1,4,0.82,139,490,6,7,43.75,1,6.25,8,50.0,16,30.62,7,0,0,0,1,0,0,1,0
776,40780.0,89,2,2,44,0,1,1,30,229,66.76,27,7.87,71,20.7,13,3.79,3,0.87,34,343,4,7,53.85,1,7.69,5,38.46,13,26.38,9,0,0,0,0,0,0,0,0
777,62847.0,85,3,0,75,0,0,0,45,521,33.59,168,10.83,706,45.52,80,5.16,76,4.9,61,1551,1,3,23.08,6,46.15,4,30.77,13,119.31,2,0,0,0,0,0,0,0,0
778,82017.0,87,4,1,63,0,0,0,58,184,26.06,23,3.26,446,63.17,30,4.25,23,3.26,23,706,1,5,31.25,4,25.0,7,43.75,16,44.12,2,0,1,0,0,1,1,3,1
779,16813.0,79,2,3,70,0,0,0,49,4,10.81,8,21.62,11,29.73,12,32.43,2,5.41,13,37,1,2,40.0,0,0.0,3,60.0,5,7.4,7,0,0,0,1,0,0,1,0
780,51267.0,76,2,1,42,1,1,2,37,183,70.93,2,0.78,64,24.81,7,2.71,2,0.78,12,258,4,3,27.27,3,27.27,5,45.45,11,23.45,4,0,0,0,0,0,0,0,0
781,46524.0,82,2,3,59,0,1,1,70,31,24.8,19,15.2,35,28.0,26,20.8,14,11.2,52,125,2,1,14.29,1,14.29,5,71.43,7,17.86,3,0,0,0,0,0,0,0,0
782,45183.0,85,3,3,58,0,0,0,33,219,72.28,3,0.99,60,19.8,12,3.96,9,2.97,12,303,1,4,33.33,1,8.33,7,58.33,12,25.25,7,0,0,0,0,1,0,1,0
783,70421.0,68,4,1,66,0,1,1,98,479,65.44,28,3.83,136,18.58,75,10.25,14,1.91,35,732,3,10,50.0,3,15.0,7,35.0,20,36.6,6,0,0,0,0,0,0,0,0
784,60161.0,88,1,2,55,0,1,1,17,584,65.32,44,4.92,212,23.71,46,5.15,8,0.89,177,894,3,11,47.83,4,17.39,8,34.78,23,38.87,8,0,0,0,0,0,0,0,0
785,73926.0,83,2,0,47,0,0,0,54,627,40.06,91,5.81,597,38.15,159,10.16,91,5.81,15,1565,1,6,26.09,5,21.74,12,52.17,23,68.04,3,0,0,0,0,0,0,0,0
786,19329.0,74,2,1,52,1,0,1,39,24,43.64,1,1.82,16,29.09,12,21.82,2,3.64,5,55,3,4,57.14,0,0.0,3,42.86,7,7.86,8,0,0,0,0,0,0,0,0
787,61872.0,74,3,1,50,0,1,1,81,330,59.25,5,0.9,159,28.55,36,6.46,27,4.85,16,557,4,4,23.53,4,23.53,9,52.94,17,32.76,4,0,0,0,0,0,0,0,0
788,46984.0,83,2,4,64,1,1,2,71,19,57.58,1,3.03,10,30.3,2,6.06,1,3.03,8,33,1,1,25.0,0,0.0,3,75.0,4,8.25,5,0,0,0,0,0,0,0,0
789,34838.0,85,2,1,69,1,1,2,62,28,22.76,23,18.7,29,23.58,29,23.58,14,11.38,47,123,3,2,28.57,1,14.29,4,57.14,7,17.57,6,0,0,0,0,0,0,0,0
790,82716.0,75,4,3,76,0,0,0,8,606,52.93,148,12.93,228,19.91,15,1.31,148,12.93,22,1145,1,6,22.22,8,29.63,13,48.15,27,42.41,2,0,0,0,0,0,0,0,0
791,48192.0,82,2,1,62,0,0,0,76,1039,69.41,43,2.87,204,13.63,153,10.22,58,3.87,29,1497,3,2,9.09,8,36.36,12,54.55,22,68.05,8,0,1,1,0,1,0,3,1
792,49681.0,75,3,1,44,0,2,2,66,411,94.05,0,0.0,26,5.95,0,0.0,0,0.0,21,437,6,7,46.67,1,6.67,7,46.67,15,29.13,7,0,0,0,0,0,0,0,0
793,56850.0,71,3,1,49,0,1,1,83,34,53.97,1,1.59,19,30.16,2,3.17,7,11.11,0,63,1,1,20.0,1,20.0,3,60.0,5,12.6,2,0,0,0,0,0,0,0,0
794,55267.0,76,2,1,63,0,1,1,28,161,44.72,28,7.78,136,37.78,32,8.89,3,0.83,45,360,4,3,23.08,4,30.77,6,46.15,13,27.69,3,0,0,0,0,0,0,0,0
795,59666.0,83,2,1,48,1,1,2,87,623,69.69,53,5.93,178,19.91,23,2.57,17,1.9,133,894,7,3,23.08,2,15.38,8,61.54,13,68.77,8,0,0,0,0,1,0,1,0
796,72504.0,82,2,3,48,0,1,1,43,604,43.64,26,1.88,470,33.96,123,8.89,161,11.63,94,1384,2,5,25.0,9,45.0,6,30.0,20,69.2,2,0,0,0,0,0,0,0,0
797,26872.0,76,2,1,39,0,0,0,0,3,7.5,10,25.0,8,20.0,3,7.5,16,40.0,32,40,1,1,25.0,1,25.0,2,50.0,4,10.0,6,0,0,0,0,0,0,0,0
798,21359.0,82,2,3,48,1,0,1,1,12,31.58,2,5.26,17,44.74,6,15.79,1,2.63,10,38,2,2,40.0,0,0.0,3,60.0,5,7.6,8,0,0,0,0,0,0,0,1
799,73170.0,69,2,3,45,0,0,0,1,184,26.51,174,25.07,256,36.89,50,7.2,30,4.32,32,694,1,5,33.33,4,26.67,6,40.0,15,46.27,2,0,0,0,0,0,0,0,0
800,52750.0,84,3,1,65,0,1,1,72,393,49.68,0,0.0,239,30.21,90,11.38,69,8.72,69,791,6,5,23.81,7,33.33,9,42.86,21,37.67,4,0,0,0,0,0,0,0,0
801,91820.0,75,4,0,34,0,0,0,72,410,27.95,73,4.98,747,50.92,76,5.18,161,10.97,30,1467,0,5,22.73,5,22.73,12,54.55,22,66.68,1,0,0,0,0,0,0,0,0
802,65968.0,69,4,0,50,0,1,1,12,376,76.58,9,1.83,83,16.9,19,3.87,4,0.81,4,491,2,5,31.25,4,25.0,7,43.75,16,30.69,3,0,0,0,0,0,0,0,0
803,30772.0,71,2,1,44,1,1,2,89,7,43.75,2,12.5,4,25.0,2,12.5,1,6.25,4,16,1,1,33.33,0,0.0,2,66.67,3,5.33,6,0,0,0,0,0,0,0,0
804,22507.0,87,2,3,66,0,0,0,67,68,13.55,0,0.0,226,45.02,51,10.16,157,31.27,68,502,3,10,62.5,2,12.5,4,25.0,16,31.38,9,0,0,0,0,0,0,0,0
805,65685.0,71,2,1,48,0,1,1,54,642,90.17,14,1.97,49,6.88,0,0.0,7,0.98,57,712,1,9,45.0,2,10.0,9,45.0,20,35.6,5,0,0,0,0,0,0,0,0
806,25804.0,77,1,1,42,1,0,1,34,8,18.6,7,16.28,9,20.93,13,30.23,6,13.95,12,43,2,2,40.0,0,0.0,3,60.0,5,8.6,8,0,0,0,0,0,0,0,0
807,76412.0,81,4,3,40,0,0,0,15,840,46.9,53,2.96,804,44.89,23,1.28,71,3.96,17,1791,1,5,29.41,4,23.53,8,47.06,17,105.35,3,0,1,0,0,0,1,2,1
808,22063.0,78,2,1,48,1,0,1,43,7,15.91,10,22.73,13,29.55,3,6.82,11,25.0,11,44,2,2,40.0,0,0.0,3,60.0,5,8.8,7,0,0,0,0,0,0,0,0
809,57091.0,68,2,3,59,0,0,0,0,464,85.93,5,0.93,64,11.85,7,1.3,0,0.0,37,540,1,7,41.18,3,17.65,7,41.18,17,31.76,5,0,0,1,0,0,0,1,1
810,22419.0,82,2,1,57,0,0,0,74,30,25.0,3,2.5,47,39.17,19,15.83,21,17.5,42,120,1,3,42.86,2,28.57,2,28.57,7,17.14,8,0,0,0,0,0,0,0,0
811,87771.0,81,2,0,61,0,1,1,61,1492,77.55,38,1.98,287,14.92,50,2.6,57,2.96,33,1924,1,5,26.32,10,52.63,4,21.05,19,101.26,6,0,1,1,0,1,1,4,1
812,78353.0,82,1,2,61,0,1,1,51,752,48.77,122,7.91,476,30.87,39,2.53,153,9.92,34,1542,1,10,43.48,2,8.7,11,47.83,23,67.04,8,0,0,0,0,0,0,0,0
813,93404.0,81,2,1,66,1,2,3,97,1279,79.89,15,0.94,287,17.93,20,1.25,0,0.0,15,1601,3,3,21.43,4,28.57,7,50.0,14,114.36,5,0,0,0,0,1,1,2,0
814,37859.0,85,2,2,58,1,2,3,75,22,64.71,1,2.94,8,23.53,2,5.88,1,2.94,2,34,2,1,25.0,0,0.0,3,75.0,4,8.5,8,0,0,0,0,0,0,0,0
815,80995.0,81,4,4,62,0,1,1,83,860,60.31,28,1.96,409,28.68,73,5.12,56,3.93,56,1426,1,8,38.1,9,42.86,4,19.05,21,67.9,4,0,0,0,0,0,0,0,0
816,16529.0,71,2,0,36,1,0,1,23,3,14.29,0,0.0,5,23.81,13,61.9,0,0.0,1,21,1,1,25.0,0,0.0,3,75.0,4,5.25,6,0,0,0,0,0,0,0,0
817,55412.0,75,4,2,44,1,1,2,65,10,18.18,5,9.09,28,50.91,11,20.0,1,1.82,8,55,1,2,40.0,0,0.0,3,60.0,5,11.0,5,0,0,0,0,0,0,0,0
818,48789.0,89,2,3,28,0,0,0,94,351,65.61,16,2.99,156,29.16,7,1.31,5,0.93,145,535,1,6,35.29,4,23.53,7,41.18,17,31.47,6,0,0,0,0,0,0,0,0
819,56575.0,81,4,0,53,0,2,2,42,421,79.14,5,0.94,90,16.92,0,0.0,16,3.01,10,532,3,7,41.18,3,17.65,7,41.18,17,31.29,5,0,0,0,0,0,0,0,0
820,25130.0,76,1,0,40,1,0,1,10,2,6.25,5,15.62,7,21.88,0,0.0,18,56.25,18,32,2,2,40.0,0,0.0,3,60.0,5,6.4,7,0,0,0,0,0,0,0,0
821,35441.0,84,2,1,53,1,1,2,94,25,65.79,1,2.63,9,23.68,2,5.26,1,2.63,1,38,2,1,25.0,0,0.0,3,75.0,4,9.5,8,0,0,0,0,0,0,0,0
822,71391.0,83,2,1,64,0,1,1,50,336,37.25,123,13.64,274,30.38,46,5.1,123,13.64,141,902,5,6,26.09,5,21.74,12,52.17,23,39.22,3,0,0,0,0,0,0,0,0
823,49494.0,82,3,3,48,1,0,1,46,191,63.04,9,2.97,97,32.01,0,0.0,6,1.98,82,303,2,6,50.0,1,8.33,5,41.67,12,25.25,7,0,0,0,0,0,0,0,0
824,81702.0,89,2,2,40,0,0,0,98,563,38.93,50,3.46,774,53.53,28,1.94,31,2.14,187,1446,1,7,26.92,7,26.92,12,46.15,26,55.62,3,0,0,0,0,0,0,0,0
825,45889.0,79,1,3,40,0,1,1,42,31,81.58,0,0.0,6,15.79,0,0.0,1,2.63,8,38,1,1,25.0,0,0.0,3,75.0,4,9.5,6,0,0,0,0,0,0,0,0
826,56628.0,71,2,3,43,0,1,1,30,479,81.19,5,0.85,82,13.9,7,1.19,17,2.88,171,590,2,7,38.89,6,33.33,5,27.78,18,32.78,5,0,0,0,1,0,0,1,0
827,34026.0,78,2,0,70,1,1,2,11,18,30.51,6,10.17,15,25.42,12,20.34,8,13.56,17,59,3,2,33.33,1,16.67,3,50.0,6,9.83,5,0,0,0,0,0,0,0,0
828,40049.0,87,2,1,46,0,1,1,61,91,34.73,65,24.81,52,19.85,10,3.82,44,16.79,28,262,3,3,27.27,2,18.18,6,54.55,11,23.82,5,0,0,0,0,0,0,0,0
829,34176.0,69,2,3,32,1,0,1,12,5,7.25,7,10.14,24,34.78,19,27.54,14,20.29,20,69,4,3,42.86,0,0.0,4,57.14,7,9.86,6,0,0,0,0,0,0,0,0
830,19419.0,87,2,1,39,1,0,1,76,2,3.17,14,22.22,28,44.44,16,25.4,3,4.76,7,63,4,4,57.14,0,0.0,3,42.86,7,9.0,9,0,0,0,0,0,0,0,0
831,82504.0,79,1,1,60,0,0,0,2,362,35.77,50,4.94,431,42.59,134,13.24,35,3.46,54,1012,1,3,18.75,6,37.5,7,43.75,16,63.25,1,0,0,0,0,0,0,0,0
832,81205.0,73,2,0,50,0,0,0,43,724,38.53,74,3.94,929,49.44,97,5.16,55,2.93,130,1879,1,5,27.78,6,33.33,7,38.89,18,104.39,2,0,0,1,1,0,1,3,1
833,61618.0,89,1,3,29,0,0,0,27,605,53.07,91,7.98,399,35.0,0,0.0,45,3.95,205,1140,2,3,17.65,6,35.29,8,47.06,17,67.06,3,0,0,0,0,0,0,0,0
834,55284.0,86,3,3,64,0,1,1,60,547,78.03,7,1.0,140,19.97,0,0.0,7,1.0,63,701,3,7,35.0,5,25.0,8,40.0,20,35.05,5,0,0,0,0,0,0,0,0
835,49980.0,76,2,3,57,0,1,1,79,104,57.46,1,0.55,54,29.83,13,7.18,9,4.97,14,181,2,3,33.33,1,11.11,5,55.56,9,20.11,5,0,0,0,0,0,0,0,0
836,15072.0,81,2,1,40,2,0,2,96,8,22.86,2,5.71,15,42.86,0,0.0,10,28.57,18,35,4,3,42.86,1,14.29,3,42.86,7,5.0,5,0,0,0,0,0,0,0,0
837,49166.0,80,2,3,46,0,1,1,17,224,86.82,2,0.78,25,9.69,7,2.71,0,0.0,110,258,2,5,45.45,3,27.27,3,27.27,11,23.45,6,0,0,0,0,0,0,0,0
838,65324.0,73,4,1,66,0,1,1,0,384,71.24,0,0.0,102,18.92,21,3.9,32,5.94,5,539,3,6,35.29,2,11.76,9,52.94,17,31.71,4,0,0,0,0,0,0,0,0
839,82347.0,87,1,1,63,0,0,0,38,556,31.06,54,3.02,845,47.21,202,11.28,133,7.43,63,1790,1,7,29.17,7,29.17,10,41.67,24,74.58,3,0,1,0,1,0,0,2,0
840,30843.0,69,4,0,54,1,1,2,43,24,92.31,0,0.0,2,7.69,0,0.0,0,0.0,9,26,2,1,25.0,1,25.0,2,50.0,4,6.5,5,0,0,0,1,0,0,1,0
841,46374.0,71,4,1,46,0,1,1,1,408,95.1,0,0.0,21,4.9,0,0.0,0,0.0,17,429,3,7,46.67,1,6.67,7,46.67,15,28.6,8,0,1,0,0,1,0,2,1
842,60474.0,82,2,3,41,0,1,1,25,265,26.24,199,19.7,303,30.0,234,23.17,9,0.89,170,1010,7,10,41.67,2,8.33,12,50.0,24,42.08,7,0,0,0,0,0,0,0,0
843,38576.0,71,3,1,47,0,1,1,2,34,82.93,0,0.0,7,17.07,0,0.0,0,0.0,0,41,1,1,25.0,0,0.0,3,75.0,4,10.25,7,0,0,0,0,0,0,0,0
844,55357.0,84,2,1,35,2,0,2,66,374,56.41,64,9.65,116,17.5,84,12.67,25,3.77,64,663,3,6,31.58,2,10.53,11,57.89,19,34.89,5,0,0,0,0,0,0,0,0
845,37758.0,88,2,0,54,1,1,2,49,27,69.23,2,5.13,10,25.64,0,0.0,0,0.0,1,39,2,1,25.0,0,0.0,3,75.0,4,9.75,8,0,0,0,0,0,0,0,0
846,85710.0,81,1,1,31,0,0,0,5,600,58.31,20,1.94,350,34.01,29,2.82,30,2.92,33,1029,1,6,24.0,9,36.0,10,40.0,25,41.16,2,0,0,0,0,0,1,1,0
847,23228.0,73,2,0,51,1,0,1,71,13,32.5,2,5.0,18,45.0,6,15.0,1,2.5,0,40,2,2,40.0,0,0.0,3,60.0,5,8.0,8,0,0,0,0,0,0,0,0
848,44602.0,72,3,0,51,1,1,2,35,167,64.73,2,0.78,89,34.5,0,0.0,0,0.0,34,258,6,6,54.55,1,9.09,4,36.36,11,23.45,8,0,0,0,0,0,0,0,0
849,7500.0,85,2,1,33,0,0,0,94,0,0.0,2,20.0,3,30.0,4,40.0,1,10.0,5,10,1,0,0.0,0,0.0,3,100.0,3,3.33,6,0,0,0,0,0,0,0,0
850,38683.0,88,1,0,31,1,0,1,80,46,16.73,35,12.73,69,25.09,84,30.55,41,14.91,66,275,6,4,36.36,1,9.09,6,54.55,11,25.0,7,0,0,0,0,0,0,0,0
851,49514.0,74,1,3,45,1,0,1,61,88,31.88,39,14.13,78,28.26,58,21.01,13,4.71,93,276,2,6,54.55,1,9.09,4,36.36,11,25.09,7,0,0,0,0,0,0,0,0
852,57906.0,80,4,0,47,0,1,1,29,243,62.95,11,2.85,119,30.83,10,2.59,3,0.78,15,386,3,4,28.57,2,14.29,8,57.14,14,27.57,4,0,0,0,0,0,0,0,0
853,43456.0,83,3,3,54,0,1,1,0,275,71.24,11,2.85,68,17.62,25,6.48,7,1.81,7,386,3,5,35.71,1,7.14,8,57.14,14,27.57,5,0,0,0,0,0,0,0,0
854,19485.0,77,3,3,34,2,0,2,80,6,60.0,0,0.0,4,40.0,0,0.0,0,0.0,0,10,1,1,33.33,0,0.0,2,66.67,3,3.33,7,0,0,0,0,0,0,0,0
855,53172.0,81,2,0,42,0,1,1,54,121,33.52,62,17.17,90,24.93,68,18.84,20,5.54,125,361,3,2,15.38,3,23.08,8,61.54,13,27.77,3,0,0,0,0,0,0,0,0
856,30545.0,88,2,0,41,1,0,1,71,4,7.02,12,21.05,15,26.32,19,33.33,7,12.28,12,57,2,2,40.0,0,0.0,3,60.0,5,11.4,7,0,0,0,0,0,0,0,0
857,70123.0,77,4,0,37,0,0,0,27,1308,75.74,0,0.0,396,22.93,23,1.33,0,0.0,0,1727,1,5,31.25,7,43.75,4,25.0,16,107.94,3,0,0,1,0,1,0,2,0
858,62450.0,73,2,3,61,0,1,1,61,515,53.81,47,4.91,267,27.9,62,6.48,66,6.9,38,957,2,5,35.71,5,35.71,4,28.57,14,68.36,3,0,0,0,0,1,0,1,0
859,21675.0,68,2,0,44,1,0,1,55,4,9.76,0,0.0,16,39.02,17,41.46,4,9.76,4,41,3,4,57.14,0,0.0,3,42.86,7,5.86,7,0,0,0,0,0,0,0,0
860,42395.0,70,1,3,39,1,1,2,35,48,30.57,13,8.28,57,36.31,24,15.29,15,9.55,25,157,4,3,37.5,1,12.5,4,50.0,8,19.62,7,0,0,0,0,0,0,0,0
861,61346.0,76,3,0,42,1,0,1,34,562,66.35,58,6.85,168,19.83,43,5.08,16,1.89,142,847,1,5,22.73,7,31.82,10,45.45,22,38.5,3,0,0,0,0,0,0,0,0
862,80812.0,77,2,0,67,0,0,0,95,769,46.78,22,1.34,500,30.41,210,12.77,143,8.7,33,1644,1,4,23.53,8,47.06,5,29.41,17,96.71,2,0,1,0,1,0,1,3,0
863,42835.0,80,3,2,49,1,1,2,64,379,76.26,4,0.8,93,18.71,12,2.41,9,1.81,98,497,7,6,37.5,6,37.5,4,25.0,16,31.06,6,0,0,0,0,0,0,0,0
864,39922.0,84,2,1,37,1,0,1,30,29,24.17,12,10.0,59,49.17,19,15.83,1,0.83,36,120,2,3,42.86,0,0.0,4,57.14,7,17.14,8,0,0,0,0,0,0,0,0
865,86424.0,70,3,3,64,0,0,0,12,387,33.42,68,5.87,569,49.14,89,7.69,45,3.89,68,1158,1,6,22.22,9,33.33,12,44.44,27,42.89,1,0,0,0,0,0,0,0,0
866,17117.0,85,1,0,42,1,0,1,96,12,9.92,23,19.01,38,31.4,30,24.79,18,14.88,7,121,4,3,42.86,1,14.29,3,42.86,7,17.29,9,0,0,0,0,0,0,0,0
867,24762.0,72,2,3,48,1,0,1,16,6,13.04,10,21.74,12,26.09,3,6.52,15,32.61,40,46,3,3,50.0,1,16.67,2,33.33,6,7.67,8,0,0,0,1,0,0,1,1
868,35797.0,88,2,1,45,0,1,1,16,27,57.45,1,2.13,14,29.79,4,8.51,1,2.13,21,47,2,2,40.0,0,0.0,3,60.0,5,9.4,8,0,0,0,0,0,0,0,0
869,36627.0,79,2,2,45,2,0,2,78,9,60.0,1,6.67,5,33.33,0,0.0,0,0.0,1,15,1,0,0.0,0,0.0,3,100.0,3,5.0,5,0,0,0,0,0,0,0,0
870,51111.0,68,1,1,39,1,1,2,83,22,42.31,0,0.0,19,36.54,6,11.54,5,9.62,3,52,2,2,40.0,0,0.0,3,60.0,5,10.4,6,0,0,0,0,0,0,0,0
871,86857.0,89,4,3,48,0,0,0,96,899,43.35,102,4.92,838,40.41,133,6.41,102,4.92,40,2074,1,5,23.81,6,28.57,10,47.62,21,98.76,2,0,0,0,0,0,0,0,1
872,82072.0,79,4,0,50,0,0,0,67,889,47.06,55,2.91,685,36.26,168,8.89,92,4.87,129,1889,1,3,16.67,2,11.11,13,72.22,18,104.94,1,0,0,0,0,0,0,0,0
873,46231.0,87,4,3,67,2,1,3,87,189,75.3,2,0.8,55,21.91,0,0.0,5,1.99,12,251,4,6,54.55,1,9.09,4,36.36,11,22.82,9,0,0,0,0,0,0,0,0
874,42243.0,74,2,1,61,1,1,2,34,48,96.0,0,0.0,2,4.0,0,0.0,0,0.0,5,50,2,2,40.0,0,0.0,3,60.0,5,10.0,7,0,0,0,0,0,0,0,0
